DATE,LMNUR3M,LMNUR12M,JLNUM3M,JLNUM12M
4/1/2017,0.706301293,0.85952066,0.720013494,0.874432338
5/1/2017,0.707780666,0.861923483,0.720003427,0.874680395
6/1/2017,0.708650386,0.863907763,0.71527731,0.872174703
7/1/2017,0.710581817,0.862913016,0.714953367,0.870142591
8/1/2017,0.712998076,0.861969437,0.719841663,0.869855289
9/1/2017,0.715118606,0.861998599,0.724350031,0.870412086
10/1/2017,0.715703638,0.861094364,0.722990998,0.869160976
11/1/2017,0.707298385,0.858594786,0.715416824,0.867397859
12/1/2017,0.708491971,0.858118891,0.714217279,0.866892042
1/1/2018,0.716027956,0.859909576,0.7190337,0.869308191
2/1/2018,0.720014075,0.861998297,0.721012541,0.871626253
3/1/2018,0.712446589,0.859617449,0.714887183,0.869129753
4/1/2018,0.719635336,0.860682757,0.714996838,0.867668364
5/1/2018,0.729666573,0.863750517,0.717422813,0.868053355
6/1/2018,0.723065538,0.863307075,0.710036142,0.865555935
7/1/2018,0.718961649,0.862288978,0.704912956,0.863566699
8/1/2018,0.715140612,0.861895708,0.703382297,0.864208198
9/1/2018,0.711900296,0.861774921,0.706324654,0.86675151
10/1/2018,0.715348997,0.863644023,0.71725731,0.87246795
11/1/2018,0.723351389,0.866234239,0.734378176,0.881269331
12/1/2018,0.737719473,0.870229521,0.749415502,0.885520189
1/1/2019,0.74210065,0.871560275,0.752060707,0.887019993
2/1/2019,0.73647618,0.872537483,0.748101386,0.887039122
3/1/2019,0.732145753,0.872951092,0.745423722,0.886775257
